Permit Type Desc,Issued Date,Original Address 1,Original City,Original State,Original Zip,Latitude,Longitude,Location
Building Permit,9/2/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/2/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/2/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/2/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/2/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/2/2021,1168 RIDGEWAY DR,AUSTIN,TX,78702,30.27345069,-97.70463125,"(30.27345069, -97.70463125)"
Building Permit,9/2/2021,1168 RIDGEWAY DR,AUSTIN,TX,78702,30.27345069,-97.70463125,"(30.27345069, -97.70463125)"
Building Permit,9/3/2021,10900 1/2 RESEARCH BLVD SVRD SB,AUSTIN,TX,78759,30.40238244,-97.74780883,"(30.40238244, -97.74780883)"
Building Permit,9/3/2021,8304 HORTON TRL,AUSTIN,TX,78749,30.20447294,-97.8469292,"(30.20447294, -97.8469292)"
Building Permit,9/3/2021,1100 JUANITA ST,AUSTIN,TX,78704,30.24237646,-97.76602742,"(30.24237646, -97.76602742)"
Building Permit,9/3/2021,2605 W 8TH ST,AUSTIN,TX,78703,30.28361504,-97.77497955,"(30.28361504, -97.77497955)"
Building Permit,9/3/2021,912 FIESTA ST,AUSTIN,TX,78702,30.26453724,-97.70653103,"(30.26453724, -97.70653103)"
Building Permit,9/3/2021,7701 IVY TRELIS TRL,AUSTIN,TX,78617,30.14483142,-97.59231604,"(30.14483142, -97.59231604)"
Building Permit,9/3/2021,1510 CHAROLAIS DR,AUSTIN,TX,78758,30.38955957,-97.69923548,"(30.38955957, -97.69923548)"
Building Permit,9/3/2021,6618 ROSEBOROUGH DR,AUSTIN,TX,78747,30.1592742,-97.73893691,"(30.1592742, -97.73893691)"
Building Permit,9/3/2021,2519 HARTFORD RD,AUSTIN,TX,78703,30.29572232,-97.7571476,"(30.29572232, -97.7571476)"
Building Permit,9/3/2021,5303 AVENUE G BLDG 1,AUSTIN,TX,78751,30.31740921,-97.71994075,"(30.31740921, -97.71994075)"
Building Permit,9/3/2021,5303 AVENUE G BLDG 2,AUSTIN,TX,78751,30.31740921,-97.71994075,"(30.31740921, -97.71994075)"
Building Permit,9/3/2021,6908 WALEBRIDGE LN,AUSTIN,TX,78739,30.1889386,-97.89825471,"(30.1889386, -97.89825471)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,2500 SAN GABRIEL ST,AUSTIN,TX,78705,30.28958832,-97.74782267,"(30.28958832, -97.74782267)"
Building Permit,9/3/2021,6808 BEATTY DR,AUSTIN,TX,78749,30.21448466,-97.88551405,"(30.21448466, -97.88551405)"
Building Permit,9/3/2021,11001 CLAYWOOD DR,AUSTIN,TX,78753,30.36983217,-97.67077993,"(30.36983217, -97.67077993)"
Building Permit,9/3/2021,1701 BROOKHAVEN DR,AUSTIN,TX,78704,30.26162374,-97.78105926,"(30.26162374, -97.78105926)"
Building Permit,9/3/2021,1224 HAVRE LAFITTE DR,AUSTIN,TX,78746,30.26757991,-97.79582532,"(30.26757991, -97.79582532)"
Building Permit,9/3/2021,2615 KINNEY OAKS CT,AUSTIN,TX,78704,30.24238092,-97.77477322,"(30.24238092, -97.77477322)"
Building Permit,9/3/2021,5113 SOUTHWEST PKWY UNIT 350,AUSTIN,TX,78735,30.24209926,-97.84013202,"(30.24209926, -97.84013202)"
Building Permit,9/3/2021,8310 WINTERSTEIN DR,AUSTIN,TX,78745,30.19110819,-97.8206634,"(30.19110819, -97.8206634)"
Building Permit,9/3/2021,5701 JOHNNY MORRIS RD UNIT 24,AUSTIN,TX,78724,30.29222184,-97.65192067,"(30.29222184, -97.65192067)"
Building Permit,9/3/2021,4103 SHIMMERING CV,AUSTIN,TX,78731,30.3251604,-97.77575482,"(30.3251604, -97.77575482)"
Building Permit,9/3/2021,900 1/2 CHICON ST,AUSTIN,TX,78702,30.26472596,-97.72127812,"(30.26472596, -97.72127812)"
Building Permit,9/3/2021,3002 HUNT TRL,AUSTIN,TX,78757,30.34431355,-97.74790654,"(30.34431355, -97.74790654)"
Building Permit,9/3/2021,4502 EDGEMONT DR,AUSTIN,TX,78731,30.3253213,-97.76632818,"(30.3253213, -97.76632818)"
Building Permit,9/3/2021,4502 EDGEMONT DR,AUSTIN,TX,78731,30.3253213,-97.76632818,"(30.3253213, -97.76632818)"
Building Permit,9/3/2021,2420 1/2 CARDINAL LOOP,AUSTIN,TX,78617,30.21427093,-97.65891711,"(30.21427093, -97.65891711)"
Building Permit,9/3/2021,11828 SHROPSHIRE BLVD,AUSTIN,TX,78753,30.37924013,-97.66067357,"(30.37924013, -97.66067357)"
Building Permit,9/3/2021,13027 PARTRIDGE BEND DR,AUSTIN,TX,78729,30.4507797,-97.76242729,"(30.4507797, -97.76242729)"
Building Permit,9/3/2021,3903 DUVAL ST,AUSTIN,TX,78751,30.30061124,-97.72837668,"(30.30061124, -97.72837668)"
Building Permit,9/3/2021,1109 WOODLAND AVE,AUSTIN,TX,78704,30.24257554,-97.74054449,"(30.24257554, -97.74054449)"
Building Permit,9/3/2021,4519 RIMROCK TRL,AUSTIN,TX,78723,30.28945725,-97.68390256,"(30.28945725, -97.68390256)"
Building Permit,9/3/2021,9007 LOCKLEVEN LOOP,AUSTIN,TX,78750,30.42279051,-97.79564594,"(30.42279051, -97.79564594)"
Building Permit,9/3/2021,11300 CEDARCLIFFE DR,AUSTIN,TX,78750,30.43152746,-97.78768754,"(30.43152746, -97.78768754)"
Building Permit,9/3/2021,9104 COUNTRY CANYON CV,AUSTIN,TX,78759,30.39218502,-97.76222253,"(30.39218502, -97.76222253)"
Building Permit,9/3/2021,12323 MAROGOT RUN,AUSTIN,TX,78758,30.41463384,-97.70120007,"(30.41463384, -97.70120007)"
Building Permit,9/3/2021,2477 WAYMAKER WAY,AUSTIN,TX,78746,30.32330311,-97.80469187,"(30.32330311, -97.80469187)"
Building Permit,9/3/2021,13265 N US 183 HWY SVRD NB UNIT A,AUSTIN,TX,78729,30.4437156,-97.78484838,"(30.4437156, -97.78484838)"
Building Permit,9/3/2021,1500 JOHNNY MILLER TRL,AUSTIN,TX,78746,30.28574091,-97.84282981,"(30.28574091, -97.84282981)"
Building Permit,9/3/2021,2601 GREENLAWN PKWY,AUSTIN,TX,78757,30.34925482,-97.73818443,"(30.34925482, -97.73818443)"
Building Permit,9/3/2021,84 N IH 35 SVRD SB,AUSTIN,TX,78701,30.25972476,-97.73760005,"(30.25972476, -97.73760005)"
Building Permit,9/3/2021,5519 MONTVIEW ST,AUSTIN,TX,78756,30.3313878,-97.74127443,"(30.3313878, -97.74127443)"
Building Permit,9/3/2021,4418 EAGLES LANDING DR,AUSTIN,TX,78735,30.25011891,-97.82294197,"(30.25011891, -97.82294197)"
Building Permit,9/3/2021,806 JOSEPHINE ST,AUSTIN,TX,78704,30.25773016,-97.76170965,"(30.25773016, -97.76170965)"
Building Permit,9/3/2021,8111 FOXHOUND TRL,AUSTIN,TX,78729,30.44886941,-97.76977632,"(30.44886941, -97.76977632)"
Building Permit,9/3/2021,2104 MONARCH DR,AUSTIN,TX,78748,30.17710576,-97.82426895,"(30.17710576, -97.82426895)"
Building Permit,9/3/2021,12300 OWL CV,AUSTIN,TX,78750,30.46252675,-97.81251517,"(30.46252675, -97.81251517)"
Building Permit,9/3/2021,5201 1/2 MANOR RD,AUSTIN,TX,78723,30.29907477,-97.68627246,"(30.29907477, -97.68627246)"
Building Permit,9/3/2021,11901 1/2 BURNET RD,AUSTIN,TX,78758,30.40524307,-97.71445964,"(30.40524307, -97.71445964)"
Building Permit,9/3/2021,11149 1/2 RESEARCH BLVD SVRD NB UNIT A,AUSTIN,TX,78759,30.4071974,-97.74408141,"(30.4071974, -97.74408141)"
Building Permit,9/3/2021,6215 CLUB TER,AUSTIN,TX,78741,30.23365026,-97.69820463,"(30.23365026, -97.69820463)"
Building Permit,9/3/2021,6215 CLUB TER,AUSTIN,TX,78741,30.23365026,-97.69820463,"(30.23365026, -97.69820463)"
Building Permit,9/3/2021,6215 CLUB TER,AUSTIN,TX,78741,30.23365026,-97.69820463,"(30.23365026, -97.69820463)"
Building Permit,9/4/2021,6902 VALLECITO DR,AUSTIN,TX,78759,30.42165536,-97.76677752,"(30.42165536, -97.76677752)"
Building Permit,9/4/2021,6203 MYRA CT,AUSTIN,TX,78749,30.22439676,-97.83623115,"(30.22439676, -97.83623115)"
Building Permit,9/4/2021,8540 ADIRONDACK TRL,AUSTIN,TX,78759,30.38354781,-97.76395015,"(30.38354781, -97.76395015)"
Building Permit,9/5/2021,4106 BRADWOOD RD,AUSTIN,TX,78722,30.29838538,-97.71631964,"(30.29838538, -97.71631964)"
Building Permit,9/6/2021,2007 MAXWELL LN,AUSTIN,TX,78741,30.22189809,-97.69807553,"(30.22189809, -97.69807553)"
Building Permit,9/6/2021,2007 MAXWELL LN,AUSTIN,TX,78741,30.22189809,-97.69807553,"(30.22189809, -97.69807553)"
Building Permit,9/6/2021,2007 MAXWELL LN,AUSTIN,TX,78741,30.22189809,-97.69807553,"(30.22189809, -97.69807553)"
Building Permit,9/6/2021,6812 MONTANA ST,AUSTIN,TX,78741,30.2303071,-97.69292408,"(30.2303071, -97.69292408)"
Building Permit,9/6/2021,1013 SPEER LN,AUSTIN,TX,78745,30.20288291,-97.79171757,"(30.20288291, -97.79171757)"
Building Permit,9/6/2021,724 FORT CHADBOURNE DR,AUSTIN,TX,78748,30.15443335,-97.81632534,"(30.15443335, -97.81632534)"
Building Permit,9/6/2021,4407 MAGIN MEADOW DR,AUSTIN,TX,78744,30.17904922,-97.75965982,"(30.17904922, -97.75965982)"
Building Permit,9/6/2021,13125 MILL STONE DR,AUSTIN,TX,78729,30.46286734,-97.78310677,"(30.46286734, -97.78310677)"
Building Permit,9/6/2021,10615 TURNER DR,AUSTIN,TX,78753,30.37386408,-97.68578656,"(30.37386408, -97.68578656)"
Building Permit,9/6/2021,1301 S MOPAC EXPY SVRD NB BLDG 4 UNIT 200,AUSTIN,TX,78746,30.26226897,-97.78833247,"(30.26226897, -97.78833247)"
Building Permit,9/7/2021,1306 ELTON LN,AUSTIN,TX,78703,30.28687641,-97.77013626,"(30.28687641, -97.77013626)"
Building Permit,9/7/2021,2331 WESTOAK DR,AUSTIN,TX,78704,30.24470653,-97.78506375,"(30.24470653, -97.78506375)"
Building Permit,9/7/2021,10715 GALSWORTHY LN,AUSTIN,TX,78739,30.18808387,-97.88458732,"(30.18808387, -97.88458732)"
Building Permit,9/7/2021,4411 RAMSEY AVE,AUSTIN,TX,78756,30.31548235,-97.74357837,"(30.31548235, -97.74357837)"
Building Permit,9/7/2021,2611 DAVIS LN,AUSTIN,TX,78748,30.18979954,-97.82489542,"(30.18979954, -97.82489542)"
Building Permit,9/7/2021,1103 CHERICO ST,AUSTIN,TX,78702,30.26382488,-97.70076807,"(30.26382488, -97.70076807)"
Building Permit,9/7/2021,1103 CHERICO ST,AUSTIN,TX,78702,30.26382488,-97.70076807,"(30.26382488, -97.70076807)"
Building Permit,9/7/2021,1103 CHERICO ST,AUSTIN,TX,78702,30.26382488,-97.70076807,"(30.26382488, -97.70076807)"
Building Permit,9/7/2021,3010 HUNT TRL,AUSTIN,TX,78757,30.34465095,-97.74868075,"(30.34465095, -97.74868075)"
Building Permit,9/7/2021,10804 SPICEWOOD CLUB DR,AUSTIN,TX,78750,30.43632709,-97.80691274,"(30.43632709, -97.80691274)"
Building Permit,9/7/2021,979 SPRINGDALE RD BLDG 8,AUSTIN,TX,78702,30.26369328,-97.69624083,"(30.26369328, -97.69624083)"
Building Permit,9/7/2021,979 SPRINGDALE RD BLDG 5,AUSTIN,TX,78702,30.26369328,-97.69624083,"(30.26369328, -97.69624083)"
Building Permit,9/7/2021,9010 NORTH LAKE CREEK PKWY BLDG 2,AUSTIN,TX,78717,30.48655197,-97.80194978,"(30.48655197, -97.80194978)"
Building Permit,9/7/2021,5211 ROB SCOTT ST,AUSTIN,TX,78721,30.28245743,-97.67858057,"(30.28245743, -97.67858057)"
Building Permit,9/7/2021,1316 BONHAM TER,AUSTIN,TX,78704,30.24684904,-97.73753118,"(30.24684904, -97.73753118)"
Building Permit,9/7/2021,920 CALLE LIMON,AUSTIN,TX,78702,30.26069347,-97.69548,"(30.26069347, -97.69548)"
Building Permit,9/7/2021,920 CALLE LIMON,AUSTIN,TX,78702,30.26069347,-97.69548,"(30.26069347, -97.69548)"
Building Permit,9/7/2021,1901 WESTLAKE DR,AUSTIN,TX,78746,30.29934003,-97.79080651,"(30.29934003, -97.79080651)"
Building Permit,9/7/2021,4801 EMMA BROWNING AVE BLDG 6,AUSTIN,TX,78617,30.18141,-97.66553128,"(30.18141, -97.66553128)"
Building Permit,9/7/2021,12804 WITHERS WAY,AUSTIN,TX,78727,30.41695425,-97.68631353,"(30.41695425, -97.68631353)"
Building Permit,9/7/2021,7000 CUSSETA CV,AUSTIN,TX,78739,30.19130291,-97.90631883,"(30.19130291, -97.90631883)"
Building Permit,9/7/2021,10727 BRAMBLECREST DR,AUSTIN,TX,78726,30.43567129,-97.81622972,"(30.43567129, -97.81622972)"
Building Permit,9/7/2021,1303 ALGUNO RD,AUSTIN,TX,78757,30.33180806,-97.7297094,"(30.33180806, -97.7297094)"
Building Permit,9/7/2021,14509 BALLYCLARC DR,AUSTIN,TX,78717,30.49953755,-97.78338399,"(30.49953755, -97.78338399)"
Building Permit,9/7/2021,1719 SPYGLASS DR BLDG 7,AUSTIN,TX,78746,30.25708827,-97.78976162,"(30.25708827, -97.78976162)"
Building Permit,9/7/2021,1719 SPYGLASS DR BLDG 8,AUSTIN,TX,78746,30.25708827,-97.78976162,"(30.25708827, -97.78976162)"
Building Permit,9/7/2021,1719 SPYGLASS DR BLDG 9,AUSTIN,TX,78746,30.25708827,-97.78976162,"(30.25708827, -97.78976162)"
Building Permit,9/7/2021,7405 SPARKLING LIGHT DR,AUSTIN,TX,78617,30.1487095,-97.59591511,"(30.1487095, -97.59591511)"
Building Permit,9/7/2021,7401 SPARKLING LIGHT DR,AUSTIN,TX,78617,30.14887447,-97.59578385,"(30.14887447, -97.59578385)"
Building Permit,9/7/2021,7317 SPARKLING LIGHT DR UNIT A,AUSTIN,TX,78617,30.14930811,-97.59548358,"(30.14930811, -97.59548358)"
Building Permit,9/7/2021,7313 SPARKLING LIGHT DR UNIT A,AUSTIN,TX,78617,30.14942455,-97.595398,"(30.14942455, -97.595398)"
Building Permit,9/7/2021,10306 HOLME LACEY LN,AUSTIN,TX,78750,30.43080318,-97.81370354,"(30.43080318, -97.81370354)"
Building Permit,9/7/2021,10801 HARWOOD OVERLOOK PASS,AUSTIN,TX,78747,30.13466177,-97.7662142,"(30.13466177, -97.7662142)"
Building Permit,9/7/2021,6308 SANTOS ST,AUSTIN,TX,78741,30.22862655,-97.70013436,"(30.22862655, -97.70013436)"
Building Permit,9/7/2021,5608 EMMA THOMPSON WAY,AUSTIN,TX,78747,30.14219687,-97.7685108,"(30.14219687, -97.7685108)"
Building Permit,9/7/2021,10721 HARWOOD OVERLOOK PASS,AUSTIN,TX,78747,30.13486041,-97.76610768,"(30.13486041, -97.76610768)"
Building Permit,9/7/2021,7600 1/2 RIALTO BLVD,AUSTIN,TX,78735,30.25482381,-97.87222809,"(30.25482381, -97.87222809)"
Building Permit,9/7/2021,9001 1/2 OLD LAMPASAS TRL,AUSTIN,TX,78750,30.42089665,-97.79751104,"(30.42089665, -97.79751104)"
Building Permit,9/7/2021,2301 S 1ST ST,AUSTIN,TX,78704,30.24301826,-97.75826536,"(30.24301826, -97.75826536)"
Building Permit,9/7/2021,11505 TIN CUP DR,AUSTIN,TX,78750,30.4430266,-97.80382634,"(30.4430266, -97.80382634)"
Building Permit,9/7/2021,3624 JOSH LN,AUSTIN,TX,78730,30.36273969,-97.86139961,"(30.36273969, -97.86139961)"
Building Permit,9/7/2021,1013 CADENCE DR,AUSTIN,TX,78660,30.41355006,-97.64454727,"(30.41355006, -97.64454727)"
Building Permit,9/7/2021,7616 PROVIDENCE AVE,AUSTIN,TX,78752,30.33535059,-97.69393015,"(30.33535059, -97.69393015)"
Building Permit,9/7/2021,7616 PROVIDENCE AVE,AUSTIN,TX,78752,30.33535059,-97.69393015,"(30.33535059, -97.69393015)"
Building Permit,9/8/2021,901 W 9TH ST UNIT 1101,AUSTIN,TX,78703,30.27353672,-97.75229267,"(30.27353672, -97.75229267)"
Building Permit,9/8/2021,4204 SHOALWOOD AVE,AUSTIN,TX,78756,30.3140294,-97.74735483,"(30.3140294, -97.74735483)"
Building Permit,9/8/2021,2707 CHERRY LN,AUSTIN,TX,78703,30.29334969,-97.77118772,"(30.29334969, -97.77118772)"
Building Permit,9/8/2021,8849 ANDERSON MILL RD,AUSTIN,TX,78729,30.45287778,-97.7727268,"(30.45287778, -97.7727268)"
Building Permit,9/8/2021,3905 MYRICK DR,AUSTIN,TX,78731,30.36598287,-97.75607328,"(30.36598287, -97.75607328)"
Building Permit,9/8/2021,1211 E OLTORF ST,AUSTIN,TX,78704,30.23424149,-97.74378044,"(30.23424149, -97.74378044)"
Building Permit,9/8/2021,11325 BLAIRVIEW LN,AUSTIN,TX,78748,30.15684739,-97.84144812,"(30.15684739, -97.84144812)"
Building Permit,9/8/2021,2407 LAKEHURST DR,AUSTIN,TX,78744,30.18410977,-97.75651439,"(30.18410977, -97.75651439)"
Building Permit,9/8/2021,1707 ULIT AVE,AUSTIN,TX,78702,30.2796422,-97.71190328,"(30.2796422, -97.71190328)"
Building Permit,9/8/2021,1707 ULIT AVE,AUSTIN,TX,78702,30.2796422,-97.71190328,"(30.2796422, -97.71190328)"
Building Permit,9/8/2021,1601 J J SEABROOK DR,AUSTIN,TX,78721,30.28183119,-97.69246539,"(30.28183119, -97.69246539)"
Building Permit,9/8/2021,1601 J J SEABROOK DR,AUSTIN,TX,78721,30.28183119,-97.69246539,"(30.28183119, -97.69246539)"
Building Permit,9/8/2021,710 EGGER ST,AUSTIN,TX,78741,30.23826871,-97.69823381,"(30.23826871, -97.69823381)"
Building Permit,9/8/2021,2707 CHERRY LN,AUSTIN,TX,78703,30.29334969,-97.77118772,"(30.29334969, -97.77118772)"
Building Permit,9/8/2021,707 W OLTORF ST,AUSTIN,TX,78704,30.2425176,-97.76127217,"(30.2425176, -97.76127217)"
Building Permit,9/8/2021,2109 GLENDALE PL,AUSTIN,TX,78704,30.23743939,-97.74279195,"(30.23743939, -97.74279195)"
Building Permit,9/8/2021,1308 BENTWOOD RD,AUSTIN,TX,78722,30.30234998,-97.71086807,"(30.30234998, -97.71086807)"
Building Permit,9/8/2021,906 E 13TH ST,AUSTIN,TX,78702,30.27366559,-97.72970584,"(30.27366559, -97.72970584)"
Building Permit,9/8/2021,906 E 13TH ST,AUSTIN,TX,78702,30.27366559,-97.72970584,"(30.27366559, -97.72970584)"
Building Permit,9/8/2021,906 E 13TH ST,AUSTIN,TX,78702,30.27366559,-97.72970584,"(30.27366559, -97.72970584)"
Building Permit,9/8/2021,13000 N IH 35 SVRD SB BLDG 12,AUSTIN,TX,78753,30.41554675,-97.6747724,"(30.41554675, -97.6747724)"
Building Permit,9/8/2021,12101 SAXONY LN,AUSTIN,TX,78727,30.41651237,-97.72531437,"(30.41651237, -97.72531437)"
Building Permit,9/8/2021,5602 OAKWOOD CV BLDG B,AUSTIN,TX,78731,30.33987688,-97.76719336,"(30.33987688, -97.76719336)"
Building Permit,9/8/2021,5202 1/2 E WILLIAM CANNON DR,AUSTIN,TX,78744,30.18050495,-97.74714524,"(30.18050495, -97.74714524)"
Building Permit,9/8/2021,801 PATTERSON AVE,AUSTIN,TX,78703,30.2795853,-97.76464172,"(30.2795853, -97.76464172)"
Building Permit,9/8/2021,9900 W PARMER LN BLDG B,AUSTIN,TX,78717,30.48703647,-97.7702182,"(30.48703647, -97.7702182)"
Building Permit,9/8/2021,10805 HARWOOD OVERLOOK PASS,AUSTIN,TX,78747,30.13447477,-97.76635206,"(30.13447477, -97.76635206)"
Building Permit,9/8/2021,10016 VALONA DR,AUSTIN,TX,78717,30.49165698,-97.77062879,"(30.49165698, -97.77062879)"
Building Permit,9/8/2021,501 W STASSNEY LN,AUSTIN,TX,78745,30.20752963,-97.78031621,"(30.20752963, -97.78031621)"
Building Permit,9/8/2021,11624 ROCK ROSE AVE UNIT 116,AUSTIN,TX,78758,30.40262181,-97.72227921,"(30.40262181, -97.72227921)"
Building Permit,9/8/2021,3300 WESTHILL DR,AUSTIN,TX,78704,30.24505695,-97.78622656,"(30.24505695, -97.78622656)"
Building Permit,9/8/2021,1004 1/2 E 50TH ST,AUSTIN,TX,78751,30.3099064,-97.71159785,"(30.3099064, -97.71159785)"
Building Permit,9/8/2021,1748 OHLEN RD UNIT 65,AUSTIN,TX,78757,30.36280321,-97.72017603,"(30.36280321, -97.72017603)"
Building Permit,9/8/2021,3713 HIDDEN HOLW,AUSTIN,TX,78731,30.36190233,-97.7543428,"(30.36190233, -97.7543428)"
Building Permit,9/8/2021,11401 HORNSBY ST,AUSTIN,TX,78753,30.38146979,-97.68263385,"(30.38146979, -97.68263385)"
Building Permit,9/8/2021,6103 BULL CREEK RD,AUSTIN,TX,78757,30.33831666,-97.74376127,"(30.33831666, -97.74376127)"
Building Permit,9/8/2021,2509 INDIAN TRL,AUSTIN,TX,78703,30.29648686,-97.76701586,"(30.29648686, -97.76701586)"
Building Permit,9/8/2021,5001 AVENUE G,AUSTIN,TX,78751,30.31409556,-97.72212589,"(30.31409556, -97.72212589)"
Building Permit,9/8/2021,1805 RHODES RD,AUSTIN,TX,78721,30.28302684,-97.68031106,"(30.28302684, -97.68031106)"
Building Permit,9/8/2021,6206 BACK BAY LN,AUSTIN,TX,78739,30.18810614,-97.89180163,"(30.18810614, -97.89180163)"
Building Permit,9/8/2021,10900 YORKTOWN CV,AUSTIN,TX,78726,30.43653228,-97.82241559,"(30.43653228, -97.82241559)"
Building Permit,9/8/2021,1418 FAIRWOOD RD,AUSTIN,TX,78722,30.30051856,-97.70980848,"(30.30051856, -97.70980848)"
Building Permit,9/8/2021,10710 BULL RIDGE DR,AUSTIN,TX,78759,30.41181951,-97.76001703,"(30.41181951, -97.76001703)"
Building Permit,9/8/2021,12405 CEDAR ST,AUSTIN,TX,78732,30.39236586,-97.87801917,"(30.39236586, -97.87801917)"
Building Permit,9/8/2021,1906 JENTSCH CT UNIT B,AUSTIN,TX,78745,30.22077709,-97.79341923,"(30.22077709, -97.79341923)"
Building Permit,9/9/2021,2331 WESTFOREST DR,AUSTIN,TX,78704,30.24454401,-97.78449785,"(30.24454401, -97.78449785)"
Building Permit,9/9/2021,6629 HILLSIDE TERRACE DR,AUSTIN,TX,78749,30.21007472,-97.88602162,"(30.21007472, -97.88602162)"
Building Permit,9/9/2021,7500 ANAQUA DR,AUSTIN,TX,78750,30.38303489,-97.79760896,"(30.38303489, -97.79760896)"
Building Permit,9/9/2021,8615 CROYDON LOOP,AUSTIN,TX,78748,30.1780377,-97.80217471,"(30.1780377, -97.80217471)"
Building Permit,9/9/2021,5307 WATERBROOK DR,AUSTIN,TX,78723,30.30443211,-97.68878493,"(30.30443211, -97.68878493)"
Building Permit,9/9/2021,4215 SHOALWOOD AVE,AUSTIN,TX,78756,30.31443438,-97.74657049,"(30.31443438, -97.74657049)"
Building Permit,9/9/2021,2108 TOWNES LN,AUSTIN,TX,78703,30.29626062,-97.76135493,"(30.29626062, -97.76135493)"
Building Permit,9/9/2021,401 CONGRESS AVE,AUSTIN,TX,78701,30.26639975,-97.74303194,"(30.26639975, -97.74303194)"
Building Permit,9/9/2021,4406 SCOTTSDALE RD,AUSTIN,TX,78721,30.28576153,-97.67915521,"(30.28576153, -97.67915521)"
Building Permit,9/9/2021,9503 RESEARCH BLVD NB BLDG 5 UNIT 530,AUSTIN,TX,78759,30.38705271,-97.74062191,"(30.38705271, -97.74062191)"
Building Permit,9/9/2021,3431 NORTH HILLS DR,AUSTIN,TX,78731,30.34790895,-97.75231002,"(30.34790895, -97.75231002)"
Building Permit,9/9/2021,6208 LINDA LN,AUSTIN,TX,78723,30.31565579,-97.68915574,"(30.31565579, -97.68915574)"
Building Permit,9/9/2021,7124 SPOTTED LEAF WAY,AUSTIN,TX,78617,30.15710719,-97.63858794,"(30.15710719, -97.63858794)"
Building Permit,9/9/2021,7128 SPOTTED LEAF WAY,AUSTIN,TX,78617,30.15708846,-97.63874354,"(30.15708846, -97.63874354)"
Building Permit,9/9/2021,401 CONGRESS AVE,AUSTIN,TX,78701,30.26639975,-97.74303194,"(30.26639975, -97.74303194)"
Building Permit,9/9/2021,11221 ROONEY CV,AUSTIN,TX,78739,30.19277889,-97.91266431,"(30.19277889, -97.91266431)"
Building Permit,9/9/2021,4511 VINSON DR BLDG 1,AUSTIN,TX,78745,30.22007876,-97.77753332,"(30.22007876, -97.77753332)"
Building Permit,9/9/2021,4511 VINSON DR BLDG 2,AUSTIN,TX,78745,30.22007876,-97.77753332,"(30.22007876, -97.77753332)"
Building Permit,9/9/2021,4511 VINSON DR BLDG 3,AUSTIN,TX,78745,30.22007876,-97.77753332,"(30.22007876, -97.77753332)"
Building Permit,9/9/2021,4511 VINSON DR BLDG 4,AUSTIN,TX,78745,30.22007876,-97.77753332,"(30.22007876, -97.77753332)"
